txn_id,timestamp,from_acct,to_acct,amount,anomaly_type,label
T19788,2024-04-04 20:56:00,A0446,A0309,5856.07,circular_flow,1
T24044,2024-04-05 00:07:00,A0413,A0311,8403.1,after_hours,1
T23107,2024-04-05 01:16:00,A0143,A0257,2466.73,after_hours,1
T23911,2024-04-05 04:07:00,A0446,A0173,8529.87,after_hours,1
T23709,2024-04-05 05:12:00,A0102,A0289,4178.24,after_hours,1
T18384,2024-04-05 06:15:00,A0090,A0262,2166.28,normal,0
T14025,2024-04-05 06:24:00,A0281,A0265,4659.22,normal,0
T13057,2024-04-05 06:58:00,A0046,A0291,4809.69,normal,0
T13551,2024-04-05 08:09:00,A0452,A0437,8121.73,normal,0
T14084,2024-04-05 08:19:00,A0001,A0314,1355.39,normal,0
T2841,2024-04-05 09:02:00,A0328,A0264,8081.42,normal,0
T4924,2024-04-05 09:04:00,A0388,A0183,7367.93,normal,0
T4799,2024-04-05 09:08:00,A0114,A0021,4338.26,normal,0
T21671,2024-04-05 09:13:00,A0391,A0391,3607.74,self_loop,1
T14511,2024-04-05 09:24:00,A0203,A0126,9063.44,normal,0
T10960,2024-04-05 09:30:00,A0372,A0219,1971.77,normal,0
T18800,2024-04-05 09:42:00,A0453,A0439,7367.11,normal,0
T11074,2024-04-05 09:44:00,A0274,A0090,1390.36,normal,0
T19000,2024-04-05 09:49:00,A0024,A0434,2695.92,normal,0
T10019,2024-04-05 09:51:00,A0277,A0285,5056.46,normal,0
T577,2024-04-05 10:00:00,A0444,A0374,6514.61,normal,0
T1977,2024-04-05 10:01:00,A0217,A0359,8204.01,normal,0
T8746,2024-04-05 10:02:00,A0166,A0133,4088.79,normal,0
T18863,2024-04-05 10:10:00,A0239,A0151,6369.29,normal,0
T623,2024-04-05 10:18:00,A0090,A0328,4994.25,normal,0
T3139,2024-04-05 10:23:00,A0294,A0131,4541.49,normal,0
T7826,2024-04-05 10:26:00,A0225,A0307,7345.99,normal,0
T21140,2024-04-05 10:28:00,A0195,A0195,4582.87,self_loop,1
T25361,2024-04-05 10:45:00,A0302,A0172,9823.88,structuring,1
T15647,2024-04-05 10:52:00,A0389,A0140,4284.54,normal,0
T12892,2024-04-05 10:58:00,A0152,A0033,7717.93,normal,0
T7398,2024-04-05 11:23:00,A0124,A0122,9503.05,normal,0
T2989,2024-04-05 11:31:00,A0180,A0046,1338.43,normal,0
T3188,2024-04-05 11:42:00,A0461,A0004,904.11,normal,0
T7994,2024-04-05 11:55:00,A0107,A0227,1810.64,normal,0
T16020,2024-04-05 11:55:00,A0041,A0333,4974.51,normal,0
T6977,2024-04-05 12:01:00,A0221,A0052,4350.53,normal,0
T16533,2024-04-05 12:03:00,A0367,A0089,5560.44,normal,0
T7389,2024-04-05 12:19:00,A0359,A0268,3295.74,normal,0
T3980,2024-04-05 12:26:00,A0101,A0001,5130.77,normal,0
T16062,2024-04-05 12:38:00,A0445,A0316,7213.12,normal,0
T24624,2024-04-05 12:57:00,A0058,A0222,9766.48,structuring,1
T10655,2024-04-05 13:02:00,A0360,A0070,6786.38,normal,0
T20972,2024-04-05 13:03:00,A0045,A0378,8219.44,circular_flow,1
T20971,2024-04-05 13:03:00,A0491,A0045,8319.44,circular_flow,1
T20970,2024-04-05 13:03:00,A0378,A0491,8419.44,circular_flow,1
T6522,2024-04-05 13:04:00,A0466,A0387,9985.78,normal,0
T20504,2024-04-05 13:07:00,A0195,A0058,6206.6,circular_flow,1
T20503,2024-04-05 13:07:00,A0259,A0195,6306.6,circular_flow,1
T20502,2024-04-05 13:07:00,A0058,A0259,6406.6,circular_flow,1
T2898,2024-04-05 13:15:00,A0065,A0345,4006.18,normal,0
T11793,2024-04-05 13:15:00,A0036,A0184,5482.43,normal,0
T1396,2024-04-05 13:46:00,A0468,A0355,5746.14,normal,0
T20018,2024-04-05 13:46:00,A0080,A0380,9514.17,circular_flow,1
T816,2024-04-05 13:46:00,A0028,A0463,3501.11,normal,0
T20016,2024-04-05 13:46:00,A0380,A0058,9714.17,circular_flow,1
T20017,2024-04-05 13:46:00,A0058,A0080,9614.17,circular_flow,1
T10812,2024-04-05 13:55:00,A0292,A0008,6154.33,normal,0
T21171,2024-04-05 13:59:00,A0111,A0111,8518.14,self_loop,1
T14580,2024-04-05 14:15:00,A0320,A0207,171.26,normal,0
T4048,2024-04-05 14:21:00,A0204,A0274,7101.46,normal,0
T17770,2024-04-05 14:47:00,A0090,A0263,8966.29,normal,0
T8842,2024-04-05 14:47:00,A0008,A0401,3400.69,normal,0
T5755,2024-04-05 15:03:00,A0297,A0010,2030.61,normal,0
T1330,2024-04-05 15:11:00,A0167,A0030,6296.96,normal,0
T1181,2024-04-05 15:13:00,A0201,A0087,868.09,normal,0
T24560,2024-04-05 15:23:00,A0115,A0234,9627.86,structuring,1
T830,2024-04-05 15:43:00,A0345,A0302,7727.92,normal,0
T25537,2024-04-05 15:45:00,A0126,A0036,9480.07,structuring,1
T24807,2024-04-05 15:57:00,A0446,A0413,9839.89,structuring,1
T6038,2024-04-05 16:00:00,A0090,A0259,6524.27,normal,0
T17053,2024-04-05 16:07:00,A0061,A0410,7853.85,normal,0
T8100,2024-04-05 16:52:00,A0261,A0483,8574.86,normal,0
T7784,2024-04-05 16:53:00,A0223,A0316,8225.48,normal,0
T21888,2024-04-05 17:01:00,A0048,A0048,7096.87,self_loop,1
T13253,2024-04-05 17:04:00,A0376,A0147,8420.59,normal,0
T2639,2024-04-05 17:08:00,A0309,A0364,2043.2,normal,0
T24466,2024-04-05 17:12:00,A0309,A0039,9158.69,structuring,1
T10171,2024-04-05 17:18:00,A0189,A0473,7472.33,normal,0
T3121,2024-04-05 17:25:00,A0292,A0294,1832.53,normal,0
T3150,2024-04-05 17:29:00,A0086,A0296,8446.92,normal,0
T20141,2024-04-05 17:44:00,A0309,A0215,5409.37,circular_flow,1
T20140,2024-04-05 17:44:00,A0217,A0309,5509.37,circular_flow,1
T20139,2024-04-05 17:44:00,A0215,A0217,5609.37,circular_flow,1
T12,2024-04-05 17:48:00,A0129,A0498,5576.94,normal,0
T14139,2024-04-05 17:56:00,A0043,A0147,7275.03,normal,0
T18246,2024-04-05 18:02:00,A0027,A0228,293.33,normal,0
T1277,2024-04-05 18:06:00,A0445,A0409,2335.08,normal,0
T22471,2024-04-05 18:13:00,A0126,A0126,1697.59,self_loop,1
T18756,2024-04-05 18:42:00,A0374,A0491,1180.94,normal,0
T16842,2024-04-05 19:17:00,A0287,A0037,9579.41,normal,0
T2744,2024-04-05 19:19:00,A0399,A0065,469.19,normal,0
T6174,2024-04-05 19:43:00,A0079,A0144,9989.4,normal,0
T1686,2024-04-05 19:49:00,A0260,A0197,6894.36,normal,0
T23031,2024-04-06 01:53:00,A0333,A0083,3374.01,after_hours,1
T8287,2024-04-06 09:08:00,A0024,A0018,7365.95,normal,0
T1610,2024-04-06 10:06:00,A0111,A0284,7360.01,normal,0
T5539,2024-04-06 13:02:00,A0278,A0413,5968.42,normal,0
T4221,2024-04-07 09:02:00,A0083,A0106,2159.14,normal,0
T20685,2024-04-07 10:58:00,A0120,A0141,9596.55,circular_flow,1
T20686,2024-04-07 10:58:00,A0141,A0413,9496.55,circular_flow,1
T20687,2024-04-07 10:58:00,A0413,A0120,9396.55,circular_flow,1
T1959,2024-04-07 12:09:00,A0324,A0077,4054.24,normal,0
T10338,2024-04-07 12:24:00,A0484,A0250,4195.07,normal,0
T2947,2024-04-07 13:17:00,A0074,A0048,6514.66,normal,0
T12464,2024-04-07 13:18:00,A0057,A0063,8821.26,normal,0
T18415,2024-04-07 15:47:00,A0182,A0455,9050.82,normal,0
T21513,2024-04-07 16:17:00,A0004,A0004,7456.14,self_loop,1
T21531,2024-04-07 17:59:00,A0082,A0082,4860.64,self_loop,1
T24017,2024-04-08 01:17:00,A0333,A0016,6126.59,after_hours,1
T24031,2024-04-08 01:22:00,A0112,A0258,6092.87,after_hours,1
T23155,2024-04-08 02:19:00,A0328,A0293,3853.69,after_hours,1
T2076,2024-04-08 06:17:00,A0197,A0105,5462.94,normal,0
T8532,2024-04-08 06:26:00,A0332,A0264,4155.63,normal,0
T13213,2024-04-08 06:27:00,A0240,A0220,2417.82,normal,0
T11750,2024-04-08 08:27:00,A0197,A0193,2050.48,normal,0
T16257,2024-04-08 08:49:00,A0146,A0121,147.43,normal,0
T17412,2024-04-08 08:50:00,A0102,A0021,7504.1,normal,0
T10111,2024-04-08 09:09:00,A0227,A0203,9715.35,normal,0
T15796,2024-04-08 09:17:00,A0418,A0302,7702.07,normal,0
T11252,2024-04-08 09:17:00,A0237,A0073,7132.31,normal,0
T21950,2024-04-08 09:18:00,A0413,A0413,7486.42,self_loop,1
T2103,2024-04-08 09:28:00,A0013,A0162,4923.49,normal,0
T10325,2024-04-08 09:37:00,A0231,A0070,6402.58,normal,0
T6722,2024-04-08 09:41:00,A0131,A0093,7133.76,normal,0
T9074,2024-04-08 09:42:00,A0357,A0278,4366.85,normal,0
T2768,2024-04-08 09:42:00,A0298,A0415,7439.85,normal,0
T2185,2024-04-08 09:47:00,A0444,A0054,6345.3,normal,0
T10632,2024-04-08 10:06:00,A0444,A0428,5467.38,normal,0
T15838,2024-04-08 10:17:00,A0080,A0002,1004.86,normal,0
T18397,2024-04-08 10:25:00,A0304,A0463,1758.46,normal,0
T1471,2024-04-08 10:33:00,A0242,A0057,547.25,normal,0
T9489,2024-04-08 10:41:00,A0249,A0372,1846.83,normal,0
T926,2024-04-08 10:52:00,A0060,A0420,1399.2,normal,0
T20007,2024-04-08 10:52:00,A0120,A0072,8862.38,circular_flow,1
T20008,2024-04-08 10:52:00,A0072,A0328,8762.38,circular_flow,1
T20009,2024-04-08 10:52:00,A0328,A0120,8662.38,circular_flow,1
T4865,2024-04-08 11:19:00,A0473,A0297,6467.84,normal,0
T19638,2024-04-08 11:21:00,A0113,A0082,7824.69,circular_flow,1
T19639,2024-04-08 11:21:00,A0082,A0112,7724.69,circular_flow,1
T19640,2024-04-08 11:21:00,A0112,A0113,7624.69,circular_flow,1
T16445,2024-04-08 11:23:00,A0157,A0271,9528.97,normal,0
T15978,2024-04-08 11:24:00,A0057,A0199,2932.74,normal,0
T607,2024-04-08 11:26:00,A0194,A0198,1408.91,normal,0
T14076,2024-04-08 11:37:00,A0466,A0184,8867.98,normal,0
T6803,2024-04-08 11:52:00,A0139,A0446,4258.28,normal,0
T15979,2024-04-08 11:57:00,A0110,A0153,8821.71,normal,0
T8912,2024-04-08 12:18:00,A0348,A0146,7242.45,normal,0
T24243,2024-04-08 12:22:00,A0082,A0010,9200.91,structuring,1
T298,2024-04-08 12:28:00,A0415,A0339,4250.48,normal,0
T18083,2024-04-08 12:39:00,A0016,A0102,7143.17,normal,0
T12379,2024-04-08 12:47:00,A0436,A0478,4312.07,normal,0
T10021,2024-04-08 12:51:00,A0068,A0301,7724.48,normal,0
T3473,2024-04-08 12:55:00,A0350,A0159,9269.61,normal,0
T21746,2024-04-08 12:58:00,A0347,A0347,1613.44,self_loop,1
T10989,2024-04-08 13:00:00,A0027,A0495,8142.11,normal,0
T22071,2024-04-08 13:14:00,A0230,A0230,1173.48,self_loop,1
T24678,2024-04-08 13:18:00,A0328,A0246,9729.1,structuring,1
T17314,2024-04-08 13:26:00,A0440,A0260,8518.18,normal,0
T3252,2024-04-08 13:28:00,A0038,A0379,5392.74,normal,0
T20798,2024-04-08 13:31:00,A0143,A0333,8190.77,circular_flow,1
T20797,2024-04-08 13:31:00,A0115,A0143,8290.77,circular_flow,1
T20796,2024-04-08 13:31:00,A0333,A0115,8390.77,circular_flow,1
T12246,2024-04-08 14:10:00,A0113,A0181,9512.59,normal,0
T156,2024-04-08 14:11:00,A0339,A0444,355.22,normal,0
T5361,2024-04-08 14:12:00,A0317,A0219,4020.58,normal,0
T2807,2024-04-08 14:19:00,A0093,A0058,6144.1,normal,0
T12323,2024-04-08 14:28:00,A0398,A0463,1559.19,normal,0
T8805,2024-04-08 14:41:00,A0393,A0358,988.95,normal,0
T19424,2024-04-08 14:51:00,A0228,A0342,4138.97,normal,0
T12836,2024-04-08 14:51:00,A0237,A0173,9631.13,normal,0
T3611,2024-04-08 14:52:00,A0148,A0399,2733.54,normal,0
T19901,2024-04-08 15:12:00,A0391,A0143,9491.8,circular_flow,1
T19899,2024-04-08 15:12:00,A0143,A0380,9691.8,circular_flow,1
T19900,2024-04-08 15:12:00,A0380,A0391,9591.8,circular_flow,1
T1651,2024-04-08 15:21:00,A0327,A0364,717.02,normal,0
T21495,2024-04-08 15:27:00,A0113,A0113,6052.22,self_loop,1
T1230,2024-04-08 15:47:00,A0491,A0483,8144.93,normal,0
T2983,2024-04-08 15:49:00,A0114,A0177,9957.88,normal,0
T14671,2024-04-08 16:00:00,A0273,A0008,9585.52,normal,0
T9273,2024-04-08 16:08:00,A0046,A0397,7985.77,normal,0
T10565,2024-04-08 16:25:00,A0267,A0327,4797.8,normal,0
T18674,2024-04-08 16:28:00,A0278,A0097,6996.45,normal,0
T22529,2024-04-08 16:33:00,A0195,A0195,5884.46,self_loop,1
T19396,2024-04-08 16:52:00,A0116,A0352,4906.01,normal,0
T18624,2024-04-08 16:55:00,A0416,A0372,9277.54,normal,0
T7922,2024-04-08 17:03:00,A0200,A0410,3909.52,normal,0
T1355,2024-04-08 17:23:00,A0296,A0398,6965.64,normal,0
T6227,2024-04-08 17:31:00,A0059,A0230,7886.86,normal,0
T16597,2024-04-08 17:37:00,A0453,A0372,5092.85,normal,0
T6421,2024-04-08 17:37:00,A0427,A0389,1364.35,normal,0
T4540,2024-04-08 17:42:00,A0241,A0030,5184.12,normal,0
T13870,2024-04-08 18:45:00,A0045,A0090,9222.32,normal,0
T2978,2024-04-08 18:51:00,A0222,A0227,1567.87,normal,0
T12300,2024-04-08 19:08:00,A0397,A0232,5965.78,normal,0
T11511,2024-04-08 19:20:00,A0448,A0369,5556.89,normal,0
T20517,2024-04-08 19:43:00,A0141,A0302,9429.11,circular_flow,1
T20518,2024-04-08 19:43:00,A0302,A0080,9329.11,circular_flow,1
T20519,2024-04-08 19:43:00,A0080,A0141,9229.11,circular_flow,1
T16426,2024-04-08 19:55:00,A0359,A0018,5893.46,normal,0
T572,2024-04-08 20:24:00,A0037,A0295,8234.03,normal,0
T24424,2024-04-08 20:26:00,A0113,A0037,9186.8,structuring,1
T5153,2024-04-08 20:33:00,A0325,A0159,2182.58,normal,0
T17509,2024-04-08 20:47:00,A0231,A0112,1667.54,normal,0
T22699,2024-04-09 03:30:00,A0080,A0478,3217.24,after_hours,1
T22740,2024-04-09 04:09:00,A0413,A0114,7669.99,after_hours,1
T23631,2024-04-09 04:56:00,A0045,A0381,4977.34,after_hours,1
T23186,2024-04-09 05:08:00,A0413,A0226,5109.25,after_hours,1
T20786,2024-04-09 06:30:00,A0358,A0045,9103.36,circular_flow,1
T20784,2024-04-09 06:30:00,A0045,A0446,9303.36,circular_flow,1
T20785,2024-04-09 06:30:00,A0446,A0358,9203.36,circular_flow,1
T4240,2024-04-09 07:36:00,A0061,A0184,160.1,normal,0
T7925,2024-04-09 07:53:00,A0320,A0193,3758.3,normal,0
T24592,2024-04-09 07:54:00,A0378,A0176,9732.46,structuring,1
T12761,2024-04-09 08:40:00,A0297,A0178,7965.95,normal,0
T16277,2024-04-09 09:00:00,A0250,A0129,4270.72,normal,0
T8799,2024-04-09 09:10:00,A0293,A0212,1612.63,normal,0
T6533,2024-04-09 09:17:00,A0285,A0250,3720.22,normal,0
T19474,2024-04-09 09:18:00,A0437,A0400,4450.85,normal,0
T15406,2024-04-09 09:22:00,A0185,A0410,8683.91,normal,0
T4057,2024-04-09 09:29:00,A0145,A0308,1732.25,normal,0
T20671,2024-04-09 09:48:00,A0126,A0017,7546.92,circular_flow,1
T20670,2024-04-09 09:48:00,A0446,A0126,7646.92,circular_flow,1
T20672,2024-04-09 09:48:00,A0017,A0446,7446.92,circular_flow,1
T24660,2024-04-09 09:53:00,A0072,A0478,9583.64,structuring,1
T21702,2024-04-09 10:05:00,A0413,A0413,6653.75,self_loop,1
T8602,2024-04-09 10:19:00,A0354,A0071,9378.57,normal,0
T22380,2024-04-09 10:30:00,A0175,A0175,5987.65,self_loop,1
T14954,2024-04-09 10:38:00,A0183,A0156,2684.31,normal,0
T3658,2024-04-09 10:40:00,A0397,A0073,5937.54,normal,0
T24321,2024-04-09 10:56:00,A0175,A0316,9771.84,structuring,1
T2279,2024-04-09 11:03:00,A0060,A0383,1374.99,normal,0
T13161,2024-04-09 11:03:00,A0475,A0456,2469.49,normal,0
T3168,2024-04-09 11:07:00,A0346,A0395,2450.31,normal,0
T22538,2024-04-09 11:08:00,A0457,A0457,6892.31,self_loop,1
T17038,2024-04-09 11:17:00,A0106,A0148,8609.1,normal,0
T687,2024-04-09 11:20:00,A0195,A0376,1936.79,normal,0
T4248,2024-04-09 11:22:00,A0228,A0142,5362.09,normal,0
T19454,2024-04-09 11:24:00,A0250,A0235,7960.62,normal,0
T15204,2024-04-09 11:28:00,A0162,A0059,5479.55,normal,0
T2151,2024-04-09 11:30:00,A0234,A0023,2916.41,normal,0
T6152,2024-04-09 11:32:00,A0216,A0424,785.34,normal,0
T5708,2024-04-09 11:38:00,A0288,A0053,2306.5,normal,0
T6710,2024-04-09 11:57:00,A0206,A0205,935.24,normal,0
T4934,2024-04-09 12:15:00,A0133,A0345,8322.19,normal,0
T1046,2024-04-09 12:22:00,A0252,A0052,7955.48,normal,0
T11956,2024-04-09 12:41:00,A0270,A0432,9045.34,normal,0
T15379,2024-04-09 12:47:00,A0035,A0186,8233.79,normal,0
T13270,2024-04-09 13:01:00,A0391,A0265,8278.76,normal,0
T14541,2024-04-09 13:01:00,A0362,A0254,2481.59,normal,0
T670,2024-04-09 13:06:00,A0319,A0252,1959.12,normal,0
T20058,2024-04-09 13:14:00,A0302,A0004,8479.22,circular_flow,1
T20059,2024-04-09 13:14:00,A0004,A0173,8379.22,circular_flow,1
T20060,2024-04-09 13:14:00,A0173,A0302,8279.22,circular_flow,1
T4236,2024-04-09 13:24:00,A0157,A0005,2562.42,normal,0
T6262,2024-04-09 13:30:00,A0075,A0322,6210.4,normal,0
T6231,2024-04-09 13:42:00,A0116,A0050,9348.44,normal,0
T21378,2024-04-09 13:42:00,A0389,A0389,3047.42,self_loop,1
T16563,2024-04-09 13:43:00,A0275,A0500,6866.84,normal,0
T3818,2024-04-09 13:54:00,A0166,A0263,3572.86,normal,0
T14206,2024-04-09 14:02:00,A0182,A0333,9724.29,normal,0
T7673,2024-04-09 14:02:00,A0229,A0215,774.68,normal,0
T5972,2024-04-09 14:33:00,A0071,A0320,9731.93,normal,0
T25366,2024-04-09 14:49:00,A0045,A0291,9913.5,structuring,1
T15501,2024-04-09 14:52:00,A0393,A0164,5544.17,normal,0
T24715,2024-04-09 15:04:00,A0053,A0394,9055.79,structuring,1
T10091,2024-04-09 15:06:00,A0068,A0404,7465.07,normal,0
T5907,2024-04-09 15:16:00,A0029,A0070,9695.71,normal,0
T2714,2024-04-09 15:16:00,A0109,A0303,3278.3,normal,0
T18480,2024-04-09 15:19:00,A0398,A0316,516.58,normal,0
T6248,2024-04-09 15:23:00,A0186,A0003,9654.37,normal,0
T22494,2024-04-09 15:23:00,A0328,A0328,4923.87,self_loop,1
T22398,2024-04-09 15:27:00,A0113,A0113,1474.35,self_loop,1
T6384,2024-04-09 15:30:00,A0312,A0353,1239.98,normal,0
T966,2024-04-09 15:31:00,A0391,A0281,1887.95,normal,0
T211,2024-04-09 15:46:00,A0316,A0003,9067.99,normal,0
T22143,2024-04-09 15:54:00,A0217,A0217,2155.79,self_loop,1
T5564,2024-04-09 16:01:00,A0433,A0069,8950.77,normal,0
T12843,2024-04-09 16:08:00,A0427,A0363,3533.28,normal,0
T6809,2024-04-09 16:19:00,A0489,A0359,5732.93,normal,0
T15804,2024-04-09 16:19:00,A0341,A0495,3496.2,normal,0
T16832,2024-04-09 16:27:00,A0254,A0081,8068.08,normal,0
T14295,2024-04-09 16:28:00,A0259,A0328,5190.1,normal,0
T19076,2024-04-09 16:32:00,A0464,A0295,8141.41,normal,0
T8096,2024-04-09 16:36:00,A0365,A0264,617.9,normal,0
T25485,2024-04-09 16:39:00,A0446,A0154,9962.62,structuring,1
T5815,2024-04-09 16:39:00,A0408,A0289,2221.24,normal,0
T24996,2024-04-09 16:40:00,A0115,A0110,9790.57,structuring,1
T4309,2024-04-09 16:41:00,A0380,A0452,2780.44,normal,0
T14889,2024-04-09 16:42:00,A0106,A0340,7473.42,normal,0
T16275,2024-04-09 16:44:00,A0237,A0264,7879.73,normal,0
T15879,2024-04-09 16:45:00,A0278,A0403,1889.76,normal,0
T13457,2024-04-09 16:52:00,A0233,A0365,1997.14,normal,0
T15893,2024-04-09 17:02:00,A0400,A0255,6701.48,normal,0
T11983,2024-04-09 17:06:00,A0288,A0025,7757.33,normal,0
T18070,2024-04-09 17:21:00,A0264,A0116,4756.15,normal,0
T15229,2024-04-09 17:24:00,A0110,A0458,7419.49,normal,0
T8851,2024-04-09 17:25:00,A0446,A0441,3437.96,normal,0
T22490,2024-04-09 17:29:00,A0175,A0175,5037.25,self_loop,1
T2676,2024-04-09 17:31:00,A0054,A0493,9083.86,normal,0
T15940,2024-04-09 17:41:00,A0434,A0039,519.75,normal,0
T1990,2024-04-09 17:45:00,A0388,A0325,6735.6,normal,0
T1180,2024-04-09 17:47:00,A0431,A0083,1788.83,normal,0
T7936,2024-04-09 18:51:00,A0223,A0401,7029.03,normal,0
T949,2024-04-09 18:58:00,A0415,A0441,5451.24,normal,0
T15386,2024-04-09 19:50:00,A0116,A0357,3819.45,normal,0
T22977,2024-04-10 00:01:00,A0058,A0467,3700.15,after_hours,1
T22581,2024-04-10 04:16:00,A0360,A0232,1094.51,after_hours,1
T23690,2024-04-10 05:23:00,A0358,A0311,2667.51,after_hours,1
T16049,2024-04-10 06:04:00,A0490,A0127,2920.45,normal,0
T8508,2024-04-10 06:07:00,A0308,A0338,5871.52,normal,0
T19462,2024-04-10 06:17:00,A0258,A0179,187.82,normal,0
T24363,2024-04-10 06:48:00,A0102,A0172,9732.42,structuring,1
T24136,2024-04-10 07:42:00,A0004,A0152,9381.18,structuring,1
T13009,2024-04-10 07:44:00,A0151,A0489,6172.43,normal,0
T5480,2024-04-10 07:56:00,A0473,A0027,5237.0,normal,0
T14340,2024-04-10 08:27:00,A0449,A0025,3135.96,normal,0
T18091,2024-04-10 08:33:00,A0378,A0017,4318.72,normal,0
T442,2024-04-10 08:33:00,A0486,A0097,8383.3,normal,0
T11515,2024-04-10 09:00:00,A0097,A0142,110.56,normal,0
T21656,2024-04-10 09:02:00,A0380,A0380,8459.83,self_loop,1
T4163,2024-04-10 09:03:00,A0171,A0152,4129.34,normal,0
T6541,2024-04-10 09:05:00,A0337,A0095,9874.17,normal,0
T12321,2024-04-10 09:10:00,A0195,A0010,5562.15,normal,0
T17944,2024-04-10 09:25:00,A0409,A0175,7722.72,normal,0
T6361,2024-04-10 09:33:00,A0148,A0056,2962.35,normal,0
T5997,2024-04-10 09:35:00,A0024,A0413,5540.84,normal,0
T22518,2024-04-10 09:36:00,A0367,A0367,1124.83,self_loop,1
T13263,2024-04-10 09:39:00,A0270,A0247,5775.39,normal,0
T4041,2024-04-10 09:48:00,A0174,A0351,884.95,normal,0
T22383,2024-04-10 09:52:00,A0333,A0333,1243.6,self_loop,1
T18245,2024-04-10 10:06:00,A0273,A0177,2243.27,normal,0
T20167,2024-04-10 10:06:00,A0389,A0126,4990.73,circular_flow,1
T20168,2024-04-10 10:06:00,A0126,A0347,4890.73,circular_flow,1
T20166,2024-04-10 10:06:00,A0347,A0389,5090.73,circular_flow,1
T24549,2024-04-10 10:11:00,A0013,A0298,9372.51,structuring,1
T9142,2024-04-10 10:17:00,A0113,A0225,2527.28,normal,0
T13112,2024-04-10 10:22:00,A0363,A0041,3319.23,normal,0
T14547,2024-04-10 10:28:00,A0406,A0448,9641.12,normal,0
T2398,2024-04-10 10:51:00,A0414,A0202,2969.44,normal,0
T5969,2024-04-10 10:55:00,A0029,A0189,9648.64,normal,0
T7466,2024-04-10 11:06:00,A0157,A0167,2202.21,normal,0
T12614,2024-04-10 11:06:00,A0009,A0195,6399.48,normal,0
T8197,2024-04-10 11:34:00,A0452,A0350,539.92,normal,0
T10760,2024-04-10 11:35:00,A0039,A0498,3128.8,normal,0
T1469,2024-04-10 11:43:00,A0342,A0243,4336.43,normal,0
T19175,2024-04-10 11:45:00,A0011,A0160,6970.88,normal,0
T4904,2024-04-10 11:50:00,A0150,A0432,6912.68,normal,0
T21203,2024-04-10 11:51:00,A0004,A0004,3931.15,self_loop,1
T12674,2024-04-10 11:53:00,A0230,A0275,5966.28,normal,0
T2614,2024-04-10 11:54:00,A0494,A0192,8632.69,normal,0
T25347,2024-04-10 11:55:00,A0082,A0053,9189.91,structuring,1
T16468,2024-04-10 12:06:00,A0069,A0491,2561.47,normal,0
T21863,2024-04-10 12:08:00,A0102,A0102,4089.24,self_loop,1
T4722,2024-04-10 12:15:00,A0206,A0196,2038.75,normal,0
T1911,2024-04-10 12:26:00,A0452,A0083,3743.97,normal,0
T3510,2024-04-10 12:34:00,A0166,A0491,3510.36,normal,0
T7620,2024-04-10 12:59:00,A0168,A0289,4185.72,normal,0
T10305,2024-04-10 13:05:00,A0242,A0456,6692.87,normal,0
T10902,2024-04-10 13:35:00,A0500,A0128,736.84,normal,0
T10208,2024-04-10 13:46:00,A0383,A0407,5621.91,normal,0
T4499,2024-04-10 13:49:00,A0426,A0388,7517.71,normal,0
T9035,2024-04-10 13:54:00,A0295,A0141,489.32,normal,0
T24135,2024-04-10 13:59:00,A0004,A0441,9173.2,structuring,1
T14848,2024-04-10 14:09:00,A0344,A0282,3926.24,normal,0
T14436,2024-04-10 14:15:00,A0059,A0399,7386.18,normal,0
T4748,2024-04-10 14:24:00,A0462,A0016,9308.28,normal,0
T7326,2024-04-10 14:34:00,A0477,A0193,5930.17,normal,0
T2449,2024-04-10 14:49:00,A0064,A0468,2597.93,normal,0
T24699,2024-04-10 14:49:00,A0126,A0468,9899.02,structuring,1
T6102,2024-04-10 14:53:00,A0138,A0439,3328.85,normal,0
T17184,2024-04-10 14:54:00,A0258,A0159,1854.99,normal,0
T10470,2024-04-10 14:54:00,A0416,A0041,4432.79,normal,0
T5456,2024-04-10 14:59:00,A0024,A0264,3261.3,normal,0
T20415,2024-04-10 15:03:00,A0280,A0259,5871.17,circular_flow,1
T20416,2024-04-10 15:03:00,A0259,A0360,5771.17,circular_flow,1
T20417,2024-04-10 15:03:00,A0360,A0280,5671.17,circular_flow,1
T21397,2024-04-10 15:03:00,A0347,A0347,3492.5,self_loop,1
T25288,2024-04-10 15:21:00,A0413,A0133,9778.74,structuring,1
T13039,2024-04-10 15:24:00,A0304,A0380,2510.75,normal,0
T14354,2024-04-10 15:24:00,A0380,A0266,6106.44,normal,0
T17881,2024-04-10 15:33:00,A0385,A0432,5424.91,normal,0
T3927,2024-04-10 15:35:00,A0337,A0112,5615.12,normal,0
T22513,2024-04-10 15:44:00,A0413,A0413,6440.72,self_loop,1
T16553,2024-04-10 15:44:00,A0197,A0269,3691.7,normal,0
T683,2024-04-10 15:57:00,A0457,A0225,7358.57,normal,0
T8424,2024-04-10 16:00:00,A0312,A0011,2350.23,normal,0
T6655,2024-04-10 16:03:00,A0158,A0367,5905.48,normal,0
T21291,2024-04-10 16:09:00,A0058,A0058,5259.86,self_loop,1
T12571,2024-04-10 16:21:00,A0261,A0112,6973.83,normal,0
T19125,2024-04-10 16:25:00,A0423,A0414,7570.7,normal,0
T1263,2024-04-10 16:33:00,A0095,A0208,8147.39,normal,0
T16633,2024-04-10 16:34:00,A0151,A0396,2546.38,normal,0
